State,Institute,Course,Quota,Fee,Beds,Bond Years,Bond Penalty,Stipend Year 1
Haryana,"Govt Dental Coll, Rohtak",BDS,AI,37500,48,Info Not Available,Info not available,24000
Himachal Pradesh,"Govt Dental Coll, Shimla",BDS,AI,37000,Info Not Available,Info Not Available,Info not available,20000
Jammu and Kashmir,"Indira Gandhi Govt Dental,Jammu",BDS,AI,26250,Info Not Available,0,0,Info not available
Jammu and Kashmir,"Government Dental Coll, Srinagar",BDS,AI,35680,Info Not Available,0,0,Info not available
Jharkhand,"Dental Institute, RIMS, Ranchi",BDS,AI,10050,100,Info Not Available,Info not available,Info not available
Karnataka,"Govt Dental Coll, Bangalore",BDS,AI,49350,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"Govt Dental Coll, Bellary",BDS,AI,49350,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"ESIC Dental Coll, Gulbarga",BDS,AI,100000,Info Not Available,1,500000,Info not available
Delhi,"ESIC Dental Coll, New Delhi",BDS,AI,100000,Info Not Available,1,500000,Info not available
Kerala,"Govt Dental Coll, Alappuzha",BDS,AI,20840,Info Not Available,0,0,27300
Kerala,"Govt Dental Coll, Kottayam",BDS,AI,20840,Info Not Available,0,0,27300
Kerala,"Govt Dental Coll, Kozhikode",BDS,AI,20840,Info Not Available,0,0,27300
Kerala,"Govt Dental Coll, Thrissur",BDS,AI,20840,Info Not Available,0,0,27300
Kerala,"Govt Dental Coll, Trivandrum",BDS,AI,20840,Info Not Available,0,0,27300
Kerala,"Pariyaram Dental Coll, Kannur",BDS,AI,20840,Info Not Available,0,0,27300
Madhya Pradesh,"Govt Coll of Dentistry, Indore",BDS,AI,100000,Info Not Available,0,0,13409
Maharashtra,"Govt Dental Coll, Aurangabad",BDS,AI,118900,Info Not Available,1,1000000,Info not available
Maharashtra,"Govt Dental Coll, Mumbai",BDS,AI,118900,21,1,1000000,Info not available
Maharashtra,"Govt Dental Coll, Nagpur",BDS,AI,118900,Info Not Available,1,1000000,Info not available
Maharashtra,"Nair Hosp Dental Coll, Mumbai",BDS,AI,118900,Info Not Available,1,1000000,Info not available
Manipur,"Dental College, RIMS, Imphal",BDS,AI,3000,Info Not Available,Info Not Available,Info not available,Info not available
Manipur,"JN Inst of Dental Sci, Imphal",BDS,AI,6000,276,Info Not Available,Info not available,Info not available
Pondicherry,"MG Dental Coll, Pondicherry",BDS,AI,43420,146,0,0,20000
Punjab,"Govt Dental Coll, Patiala",BDS,AI,80000,Info Not Available,1,200000,Info not available
Punjab,"Govt Dental Coll, Amritsar",BDS,AI,80000,Info Not Available,1,200000,Info not available
Rajasthan,"RUHS Coll of Dental Sci,Jaipur",BDS,AI,35077,40,Info Not Available,Info not available,Info not available
Tamil Nadu,"Govt Dental Coll, Pudukkottai",BDS,AI,16073,Info Not Available,0,0,Info not available
Tamil Nadu,"Rajah Muthiah DC, Annamalai",BDS,AI,16073,Info Not Available,0,0,Info not available
Tamil Nadu,"Govt Dental Coll, Chennai",BDS,AI,16073,Info Not Available,0,0,Info not available
Telangana,"Govt Dental Coll, Hyderabad",BDS,AI,14000,Info Not Available,0,0,25960
Tripura,"Government Dental Coll, Agartala",BDS,AI,42000,Info Not Available,5,2000000,20500
Uttar Pradesh,"Faculty of Dental Sci, Lucknow",BDS,AI,47600,Info Not Available,2,1000000,Info not available
West Bengal,"Burdwan Dental Coll, Burdwan",BDS,AI,7800,450,Info Not Available,Info not available,Info not available
West Bengal,"Dr R Ahmed Dental Coll,Kolkata",BDS,AI,7800,Info Not Available,Info Not Available,Info not available,Info not available
West Bengal,"North Bengal Dental,Darjeeling",BDS,AI,7800,Info Not Available,Info Not Available,Info not available,Info not available
Maharashtra,"Govt. Dental Coll, Jalgaon",BDS,AI,118900,Info Not Available,1,1000000,Info not available
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,AM,53000,Info Not Available,Info Not Available,Info not available,Info not available
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,AMU NR,860000,Info Not Available,Info Not Available,Info not available,Info not available
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,AMU SO,53000,Info Not Available,Info Not Available,Info not available,Info not available
Uttar Pradesh,"IMS-Faculty of Dental, BHU",BDS,BHU SO,33739,Info Not Available,0,0,Info not available
Delhi,"Maulana Azad IDS, New Delhi",BDS,DU,5395,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"ESIC Dental Coll, Gulbarga",BDS,ES,24000,Info Not Available,1,500000,Info not available
Delhi,"ESIC Dental Coll, New Delhi",BDS,IP,100000,Info Not Available,1,500000,Info not available
Delhi,"Faculty of Dent,Jamial Millia",BDS,JI,41775,100,0,0,3000
Gujarat,"KM Shah Dental Coll, Vadadora",BDS,JAIN MIN,250000,1500,0,0,Info not available
Delhi,"Faculty of Dent,Jamial Millia",BDS,MJ,41775,100,0,0,3000
Delhi,"Faculty of Dent,Jamial Millia",BDS,Jamia SO,41775,100,0,0,3000
Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,MUSLIM MIN,526000,Info Not Available,Info Not Available,Info not available,5500
Odisha,"Inst of Dental Sci,Bhubaneswar",BDS,DEEMED PS,600000,Info Not Available,0,0,11000
Odisha,"Kalinga IDS, Bhubaneswar",BDS,DEEMED PS,650000,268,0,0,17000
Maharashtra,"BV Dental Coll, Sangli",BDS,DEEMED PS,414750,280,0,0,Info not available
Maharashtra,"BV Dental Coll, Navi Mumbai",BDS,DEEMED PS,591250,Info Not Available,0,0,Info not available
Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,591250,Info Not Available,0,0,Info not available
Maharashtra,"DYPatil Dent Coll, Navi Mumbai",BDS,DEEMED PS,875000,428,0,0,Info not available
Maharashtra,"DY Patil Dental Coll, Pune",BDS,DEEMED PS,650000,12,0,0,Info not available
Pondicherry,"IG Inst Dental Sci,Pondicherry",BDS,DEEMED PS,342000,Info Not Available,0,0,Info not available
Telangana,"MallaReddy DentalColl Women,HYD",BDS,DEEMED PS,375000,Info Not Available,0,0,Info not available
Telangana,"Malla Reddy InstofDent Sci,HYD",BDS,DEEMED PS,400000,Info Not Available,0,0,Info not available
Uttar Pradesh,"Santosh Dental Coll, Ghaziabad",BDS,DEEMED PS,280000,900,0,0,Info not available
Maharashtra,"Rural Dental Coll, Loni",BDS,DEEMED PS,350000,340,0,0,Info not available
Maharashtra,"School of DentSci, KIMS, Karad",BDS,DEEMED PS,425000,283,0,0,Info not available
Maharashtra,"Sharad Pawar Dent Coll, Wardha",BDS,DEEMED PS,460000,350,0,0,Info not available
Tamil Nadu,"Meenakshi Ammal Dental,Chennai",BDS,DEEMED PS,550000,Info Not Available,0,0,Info not available
Tamil Nadu,"Sathyabhama DentalColl,Chennai",BDS,DEEMED PS,400000,100,0,0,Info not available
Tamil Nadu,"Saveetha Dental Coll, Chennai",BDS,DEEMED PS,910000,Info Not Available,0,0,15000
Tamil Nadu,"Sree Balaji DentalColl,Chennai",BDS,DEEMED PS,500000,Info Not Available,0,0,Info not available
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,DEEMED PS,600000,1800,0,0,Info not available
Tamil Nadu,"SRM Dental Coll, Chennai",BDS,DEEMED PS,390000,486,0,0,Info not available
Tamil Nadu,"SRM Katt DentColl,Kancheepuram",BDS,DEEMED PS,390000,1600,0,0,Info not available
Tamil Nadu,"Thaimoogambigai Dental,Chennai",BDS,DEEMED PS,450000,330,0,0,Info not available
Tamil Nadu,"VinayakaMissionsDentColl,Salem",BDS,DEEMED PS,400000,Info Not Available,0,0,Info not available
Karnataka,"AB Shetty Mem IDS, Mangalore",BDS,DEEMED PS,507000,1000,Info Not Available,Info not available,Info not available
Kerala,"Amrita SchoolofDentistry,Kochi",BDS,DEEMED PS,480010,Info Not Available,0,0,3500
Karnataka,"JSS Dental Coll, Mysore",BDS,DEEMED PS,551100,350,0,0,Info not available
Gujarat,"KM Shah Dental Coll, Vadadora",BDS,DEEMED PS,375000,1500,0,0,Info not available
Karnataka,"KLE VK Inst of DentSci,Belgaum",BDS,DEEMED PS,373000,Info Not Available,Info Not Available,Info not available,Info not available
Haryana,"MM Coll Dental, Mullana,Ambala",BDS,DEEMED PS,318300,350,0,0,3000
Haryana,"Manav Rachna Dental, Faridabad",BDS,DEEMED PS,415000,Info Not Available,0,0,Info not available
Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,490000,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"Manipal Coll Dental, Manipal",BDS,DEEMED PS,550000,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,DEEMED PS,311000,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,DEEMED PS,526000,Info Not Available,Info Not Available,Info not available,5500
Delhi,"Faculty of Dent,Jamial Millia",BDS,MW,41775,100,0,0,3000
Maharashtra,"BV Dental Coll, Sangli",BDS,DEEMED NRI,1833090,280,0,0,Info not available
Maharashtra,"BV Dental Coll, Navi Mumbai",BDS,DEEMED NRI,2024440,Info Not Available,0,0,Info not available
Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED NRI,2024440,Info Not Available,0,0,Info not available
Maharashtra,"DY Patil Dental Coll, Pune",BDS,DEEMED NRI,1462000,12,0,0,Info not available
Maharashtra,"School of DentSci, KIMS, Karad",BDS,DEEMED NRI,602000,283,0,0,Info not available
Karnataka,"AB Shetty Mem IDS, Mangalore",BDS,DEEMED NRI,807000,1000,Info Not Available,Info not available,Info not available
Kerala,"Amrita SchoolofDentistry,Kochi",BDS,DEEMED NRI,516000,Info Not Available,0,0,3500
Karnataka,"KLE VK Inst of DentSci,Belgaum",BDS,DEEMED NRI,1075000,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"Sri Siddhartha DentColl,Tumkur",BDS,DEEMED NRI,561000,Info Not Available,Info Not Available,Info not available,Info not available
Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,DEEMED NRI,626000,Info Not Available,Info Not Available,Info not available,5500
Maharashtra,"DYPatil Dent Coll, Navi Mumbai",BDS,DEEMED NRI,Info not available,428,0,0,Info not available
Haryana,"Manav Rachna Dental, Faridabad",BDS,DEEMED NRI,Info not available,Info Not Available,0,0,Info not available
Maharashtra,"Rural Dental Coll, Loni",BDS,DEEMED NRI,1770740,340,0,0,Info not available
Tamil Nadu,"Saveetha Dental Coll, Chennai",BDS,DEEMED NRI,Info not available,Info Not Available,0,0,15000
Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,DEEMED NRI,2150000,1800,0,0,Info not available
Delhi,"Maulana Azad IDS, New Delhi",BDS,DEL CW,5395,Info Not Available,Info Not Available,Info not available,Info not available
Delhi,"Faculty of Dent,Jamial Millia",BDS,JamiaNRI,4300000,100,0,0,3000
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,AMU - SF Open,53000,Info Not Available,Info Not Available,Info not available,Info not available
Uttar Pradesh,"Dr ZA Dental Coll, AMU,Aligarh",BDS,AMU - SF Internal,53000,Info Not Available,Info Not Available,Info not available,Info not available
