STATE,INSTITUTE,COURSE,QUOTA,FEE,BEDS,BOND YEARS,BOND PENALTY,STIPEND YEAR 1
Kerala,"SreeUthradomTirunal,Trivandrum",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",198,0,₹ 0.00,"₹ 57,876.00"
Madhya Pradesh,"Bhagyoday Tirth, Sagar, MP",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",308,0,₹ 0.00,"₹ 69,115.00"
Maharashtra,"Govt Med Coll&Hosp,Sindhurdurg",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,1,"₹ 50,00,000.00","₹ 75,144.00"
Maharashtra,"Government Med College, Gondia",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,1,"₹ 50,00,000.00","₹ 75,144.00"
Maharashtra,"Masina Hospital, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",270,0,₹ 0.00,"₹ 76,429.00"
Maharashtra,"ShriVasantRaoGovtMedCol,Yavtmal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",765,1,"₹ 50,00,000.00","₹ 75,144.00"
Punjab,"Punjab Inst of MS, Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 60,000.00"
Rajasthan,"MahavirJaipuriya,MilapNgrJaipur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 60,000.00"
Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",220,0,₹ 0.00,"₹ 52,451.00"
Tamil Nadu,"Gleneagles Health City, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 52,451.00"
Tamil Nadu,"Kauvery Hosp Med Serv, Hosur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 52,451.00"
Tamil Nadu,"Naruvi Hospitals, Vellore, TN",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",475,0,₹ 0.00,"₹ 52,451.00"
Telangana,"Care Hospital, Hyderabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",305,0,₹ 0.00,"₹ 58,289.00"
Telangana,"Durgabai Deshmukh Hosp, HYD",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 50,686.00"
Uttar Pradesh,"Dist Male Hosp,SaiKaTakia,Agra",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Divisional Dist Hosp, Azamgarh",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",312,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Kailash Hosp Neuro Inst, Noida",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",325,0,₹ 0.00,"₹ 60,000.00"
Uttar Pradesh,"LokBandhuRajNarayanHosp,Lucknow",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",318,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Medanta Hosp, Sushanth Golf, Lucknow",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",900,0,₹ 0.00,"₹ 65,000.00"
Uttar Pradesh,"NSC Bose Dist Hosp, Gorakhpur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",305,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"RajaPratapBahadurHosp,Pratapgar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",336,0,₹ 0.00,"₹ 80,000.00"
Uttar Pradesh,"UP Rural Inst of Med Sci,Etawah",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",1078,0,₹ 0.00,"₹ 80,000.00"
West Bengal,"Jalpaiguri GovtMedColl&Hosp,Jalpaiguri",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",1000,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Fortis Hospital, Kolkata",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",230,0,₹ 0.00,"₹ 49,900.00"
Andhra Pradesh,"DrAnjiReddySuperSpecHosp,Guntur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 50,700.00"
Chhattisgarh,"Shri Balaji Metro Hosp, Raigarh",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 68,000.00"
Kerala,"Baby Mem Hosp, Nadal, Kannur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 53,000.00"
Kerala,"Paalana Inst of MedSci,Palakkad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Palakkad Inst ofMedSci,Palakkad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",349,0,₹ 0.00,"₹ 57,876.00"
Kerala,"StJosephHosp,Manjumel,Ernakulam",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 57,876.00"
Ladakh,"SNM Hospital, Leh, Ladakh",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",280,NA,NA,"₹ 37,000.00"
Maharashtra,"RainbowInstofMedSci,Amravati,MH",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",140,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"RP Hosp & ResInstitute,Parbhani",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",321,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"SL Raheja Hosp, Mahi, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 95,000.00"
Maharashtra,"SahyadriSuperSpecHosp, Pune, MH",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",201,0,₹ 0.00,"₹ 89,000.00"
Maharashtra,"Sushrut Hosp & RC, Chembur, MH",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 76,000.00"
Maharashtra,"UnitedCIIGMAInstofMS,Aurangabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",175,0,₹ 0.00,"₹ 85,000.00"
Maharashtra,"UshahkalAbhinavInstofMS,Sangli",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 76,500.00"
Odisha,"UtkalInstofMedSci, Bhubaneswar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 72,100.00"
Rajasthan,"ParasHosp,Shobhagpura,Udaipur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 60,000.00"
Tamil Nadu,"Senthil Multi Spec Hosp, Erode",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 35,000.00"
Tamil Nadu,"Sinduja Hospital, Manapparai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 48,000.00"
Telangana,"CC Shroff Mem Hosp, Barkatpura",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 58,289.00"
Telangana,"Premier Hosp, Mehdipatnam, Hyd",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 58,300.00"
Uttarakhand,"Brij Lal Hosp&ResCent,Haldwani",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 35,000.00"
Jammu and Kashmir,"District Hospital,Udhampur, J&K",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Dist Hosp, Aghar Ballian,Reasi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 48,000.00"
Tamil Nadu,"PrashanthHos,Velachry,CHN(Joint)",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 48,000.00"
Maharashtra,"Sevasadan Lifeline SSHosp,Miraj",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 60,000.00"
Chhattisgarh,"Maharani Hospital, Jagdalpur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 67,500.00"
Uttar Pradesh,"Rana Beni MS DistHosp,Raebareli",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 70,000.00"
West Bengal,"Tamralipto GovtMedHosp,Tamluk",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 45,071.00"
Rajasthan,"Sudha MedColl&Hosp,Kota(Joint)",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,NA
Delhi,"Base Hospital, Delhi Cantt",DNBGENERAL MEDICINE,AFMS-DNB,"₹ 1,25,000.00",NA,5,"₹ 57,50,000.00","₹ 1,31,976.00"
Uttar Pradesh,"Air Force Hospital, Kanpur",DNBGENERAL MEDICINE,AFMS-DNB,"₹ 1,25,000.00",NA,5,"₹ 57,50,000.00",NA
Uttarakhand,"VCSG MedCollHosp,PauriGarhwal",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",774,2,"₹ 2,50,00,000.00","₹ 76,600.00"
Maharashtra,"Holy Family Hospital, Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",268,0,₹ 0.00,"₹ 85,000.00"
Maharashtra,"KJ Somaiya MedColl Hosp,Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",520,0,₹ 0.00,"₹ 86,629.00"
West Bengal,"SouthEastRailwayHosp,Kolkata",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",303,0,₹ 0.00,"₹ 1,04,857.00"
Maharashtra,"Holy Spirit Hospital, Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 86,630.00"
Andaman and Nicobar Islands,"Andaman&Nicobar IMS,PortBlair",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",555,0,₹ 0.00,"₹ 86,000.00"
Maharashtra,"KamalnayanBajajHosp,Aurangabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 73,057.00"
Maharashtra,"JagjivanRamRailwayHosp, Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",361,0,₹ 0.00,"₹ 95,358.00"
Maharashtra,"Jaslok Hospital, Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",361,0,₹ 0.00,"₹ 76,000.00"
Maharashtra,"Jehangir Hospital, Pune",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",335,0,₹ 0.00,"₹ 86,000.00"
Gujarat,"Apollo Hospital,Gandhinagar",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 84,000.00"
Gujarat,"General Hospital, Tapi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",156,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS MedColl Hosp,Himmatnagar",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",700,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS MedColl Hosp,Vadadora",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS,Sola,Ahmedabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",970,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS MedColl Hosp,Patan",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",650,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS MedColl Hosp,Valsad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",650,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS MedColl Hosp,Gandhinagar",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",770,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"Metas Adventist Hosp, Surat",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"ShethVadilalGenHosp,Ahmedabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"Shrimad Rajchandra, Bilpudi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 84,000.00"
Gujarat,"The Gujarat Res & MI,Ahmedabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 84,000.00"
Andhra Pradesh,"Andhra Hospital, Vijayawada",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",155,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"GovtDistHosp,Rajamahendravaram",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Krishna IMS, Nellore",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 50,686.00"
Meghalaya,"Nazareth Hospital, Shillong",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",366,0,₹ 0.00,"₹ 48,000.00"
Mizoram,"Civil Hospital, Aizawl",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 50,000.00"
Odisha,"Ispat Gen Hospital, Rourkela",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 70,868.00"
Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",626,0,₹ 0.00,"₹ 43,000.00"
Punjab,"Amar Hospital, Patiala",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",158,0,₹ 0.00,"₹ 70,000.00"
Punjab,"Indus Intl Hosp, Mohali",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 70,000.00"
Punjab,"Mohandai Oswal Hosp, Ludhiana",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 67,968.00"
Punjab,"Satguru Partap Singh,Ludhiana",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 67,968.00"
Rajasthan,"Narayana MultiSpec Hosp,Jaipur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 56,000.00"
Tamil Nadu,"Govt HQ Hosp, Pollachi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",314,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,"Southern Railway Hosp, Chennai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",505,0,₹ 0.00,"₹ 52,451.00"
Telangana,"District HQ Hosp, Sangareddy",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 58,289.00"
Assam,"Apollo Hospital, Guwahati",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",214,0,₹ 0.00,"₹ 55,200.00"
Assam,"Down Town Hospital, Dispur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 55,200.00"
Assam,"Health City Hospital, Guwahati",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 52,000.00"
Assam,"NEMCARE Hospital, Guwahati",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 55,200.00"
Assam,"Haji Abdul Majid, Hojai, Assam",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",181,0,₹ 0.00,"₹ 35,000.00"
Bihar,"BIG Apollo Spectra, Patna",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",160,0,₹ 0.00,"₹ 70,000.00"
Bihar,"ESIC MC & Hosp Bihta, Patna",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",330,1,"₹ 7,50,000.00","₹ 70,000.00"
Bihar,"Paras HMRI Hospital, Patna",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 82,000.00"
Bihar,"Ruban Memorial Hosp, Patna",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 82,000.00"
Bihar,"Rahmania Med Cent, Bariyaarpur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 60,000.00"
Chhattisgarh,"Apollo Hospital, Bilaspur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 57,500.00"
Chhattisgarh,"JLN Main Hosp & RC, Bhilai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",860,0,₹ 0.00,"₹ 67,500.00"
Chhattisgarh,"Jan Swasthya Sahyog, Bilaspur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 41,000.00"
Chhattisgarh,"Ramkrishna Care Hosp, Raipur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",359,0,₹ 0.00,"₹ 67,500.00"
Chhattisgarh,"Shri Balaji IMS, Raipur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",436,0,₹ 0.00,"₹ 67,500.00"
Dadra and Nagar Haveli,"VinobaBhaveCivilHosp, Silvassa",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",316,1,"₹ 10,00,000.00","₹ 35,000.00"
Delhi,"Batra Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",495,0,₹ 0.00,"₹ 61,000.00"
Delhi,"Deen Dayal Upadhyay, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",640,0,₹ 0.00,"₹ 1,26,927.00"
Delhi,"Dr B L Kapur Mem Hosp, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",465,0,₹ 0.00,"₹ 60,000.00"
Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 1,26,927.00"
Delhi,"Fortis Hosp,ShalimarBagh,Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",262,0,₹ 0.00,"₹ 58,000.00"
Delhi,"Hindu Rao Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",980,0,₹ 0.00,"₹ 1,26,927.00"
Delhi,"Holy Family Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",345,0,₹ 0.00,"₹ 82,000.00"
Delhi,"Indraprastha Apollo Hosp,Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",718,0,₹ 0.00,"₹ 64,500.00"
Delhi,"Jaipur Golden Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",242,0,₹ 0.00,"₹ 70,000.00"
Delhi,"Maharaja Agrasen Hosp, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 63,000.00"
Delhi,"Mata Chanan Devi Hosp, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",210,0,₹ 0.00,"₹ 60,000.00"
Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 57,000.00"
Delhi,"Max SS Hosp, Saket, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",539,0,₹ 0.00,"₹ 60,000.00"
Delhi,"Max SS Hosp, Patparganj,Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",402,0,₹ 0.00,"₹ 60,000.00"
Delhi,"NorthernRailway CentHosp,Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",413,0,₹ 0.00,"₹ 1,26,927.00"
Delhi,"PushpawatiSinghania Hosp,Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",201,0,₹ 0.00,"₹ 59,300.00"
Delhi,"Sanjay Gandhi Mem Hosp, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 1,26,927.00"
Delhi,"Shri Balaji Action Med, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 72,000.00"
Delhi,"Sir Ganga Ram Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",675,0,₹ 0.00,"₹ 92,000.00"
Delhi,"St Stephen's Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",595,0,₹ 0.00,"₹ 63,000.00"
Delhi,"Swami Dayanand Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",370,0,₹ 0.00,"₹ 1,35,264.00"
Delhi,"Venkateshwar Hospital, Delhi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 60,000.00"
Delhi,"Sehgal Neo Hosp,Paschim Vihar",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 63,000.00"
Haryana,"Aadhar Health Inst, Hisar",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 78,000.00"
Haryana,"Artemis Health Inst, Gurgaon",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",394,0,₹ 0.00,"₹ 56,000.00"
Haryana,"Asian IMS, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",425,0,₹ 0.00,"₹ 58,100.00"
Haryana,"BPS Med Coll, Sonepat",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Fortis Escorts Hosp, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",210,0,₹ 0.00,"₹ 71,100.00"
Haryana,"General Hospital, Panchkula",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",345,0,₹ 0.00,"₹ 1,00,980.00"
Haryana,"Lala Harbhagwan Das, Panipat",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",140,0,₹ 0.00,"₹ 51,100.00"
Haryana,"QRG Medicare, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",325,0,₹ 0.00,"₹ 70,000.00"
Haryana,"Sarvodaya Hospital, Faridabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 73,000.00"
Haryana,"SHKM Gov Med Coll, Nuh",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",647,0,₹ 0.00,"₹ 1,00,980.00"
Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,2,"₹ 40,00,000.00","₹ 40,000.00"
Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",550,2,"₹ 40,00,000.00","₹ 40,000.00"
Jammu and Kashmir,"Assoc Hosp Govt MC, Doda",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"District Hospital, Ganderbal,JK",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",363,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"JLNM Hosp, Rainawari",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Raja Sukhdev Singh District Hosp, Poonch",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"SDH Kupwara, Kupwara",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jharkhand,"Bokaro General Hosp, Bokaro",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",910,0,₹ 0.00,"₹ 60,588.00"
Jharkhand,"Central Hospital, Dhanbad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",395,0,₹ 0.00,"₹ 56,100.00"
Jharkhand,"Tata Main Hospital, Jamshedpur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",915,0,₹ 0.00,"₹ 56,100.00"
Jharkhand,"Tata Motors Hosp, Jamshedpur",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",404,0,₹ 0.00,"₹ 56,100.00"
Karnataka,"Apollo BGS Hospital, Mysore",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",215,0,₹ 0.00,"₹ 45,000.00"
Maharashtra,"KB Bhabha MunicGenHosp, Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",436,0,₹ 0.00,"₹ 92,522.00"
Karnataka,"Aster CMI Hospital, Bangalore",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 56,250.00"
