STATE,INSTITUTE,COURSE,QUOTA,FEE,BEDS,BOND YEARS,BOND PENALTY,STIPEND YEAR 1
Delhi,"Hindu Rao Hospital, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",980,1,"₹ 20,00,000.00","₹ 1,39,680.00"
Delhi,"NorthernRailway CentHosp,Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",413,0,₹ 0.00,"₹ 1,26,927.00"
Delhi,"Sanjay Gandhi Mem Hosp, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,1,"₹ 20,00,000.00","₹ 1,26,927.00"
Delhi,"Swami Dayanand Hospital, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",370,1,"₹ 20,00,000.00","₹ 1,35,264.00"
Haryana,"BPS Med Coll, Sonepat",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 1,04,346.00"
Haryana,"General Hospital, Panchkula",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 1,04,346.00"
Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",556,0,₹ 0.00,"₹ 1,04,346.00"
Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,2,"₹ 40,00,000.00","₹ 40,000.00"
Himachal Pradesh,"Pt JN Govt Med Coll, Chamba",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",324,2,"₹ 40,00,000.00","₹ 40,000.00"
Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",550,2,"₹ 40,00,000.00","₹ 40,000.00"
Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",363,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"Assoc Hosp Govt MC, Doda",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"District Hospital, Ganderbal,JK",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"District Hospital, Kulgam",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"District Hospital, Pulwama, JK",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Govt Hosp, Gandhi Nagar, JK",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",160,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",363,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"Govt Med Coll Hosp, Rajouri",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"JLNM Hosp, Rainawari",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Raja Sukhdev Singh District Hosp, Poonch",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"SDH Kupwara, Kupwara",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jharkhand,"Bokaro General Hosp, Bokaro",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",910,0,₹ 0.00,"₹ 60,588.00"
Jharkhand,"Central Hospital, Dhanbad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 56,100.00"
Jharkhand,"Central Hospital, Ranchi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",203,0,₹ 0.00,"₹ 56,100.00"
Karnataka,"General Hospital, Jayanagar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,1,"₹ 20,00,000.00","₹ 56,250.00"
Karnataka,"Hindustan Aero Hosp, Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",218,0,₹ 0.00,"₹ 45,000.00"
Kerala,"District Hospital, Palakkad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",544,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Govt General Hosp, Kochi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",783,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Govt General Hosp, Thycaud",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",769,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Government Gen Hosp, Kozhikode",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 57,876.00"
Madhya Pradesh,"BHEL Kasturba Hosp, Bhopal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",375,0,₹ 0.00,"₹ 75,444.00"
Madhya Pradesh,"ESIC Model Hosp, Indore",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,2,"₹ 10,00,000.00","₹ 1,30,653.00"
Maharashtra,"BARC Hosp, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",390,0,₹ 0.00,"₹ 96,000.00"
Maharashtra,"DrBSAmbedkar MunGenHosp, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",444,0,₹ 0.00,"₹ 80,757.00"
Maharashtra,"Dr AmbedkarCentRlwyHosp, MUM",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",366,0,₹ 0.00,"₹ 95,358.00"
Maharashtra,"Govt Med Coll Hosp, Akola",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",946,1,"₹ 50,00,000.00","₹ 93,359.00"
Maharashtra,"JagjivanRamRailwayHosp, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",361,0,₹ 0.00,"₹ 1,02,838.00"
Maharashtra,"KB Bhabha MunicGenHosp, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",436,0,₹ 0.00,"₹ 80,757.00"
Dadra and Nagar Haveli,"VinobaBhaveCivilHosp, Silvassa",DNBOBG,DNB Post MBBS,"₹ 1,25,000.00",316,1,"₹ 10,00,000.00","₹ 35,000.00"
Telangana,"Continental Hosp, Hyderabad",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",587,0,₹ 0.00,"₹ 67,032.00"
Telangana,"KIMS SunShine Hosp, Hyd",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 67,032.00"
Uttar Pradesh,"Max Super Spec Hospital, Noida",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",504,0,₹ 0.00,"₹ 60,000.00"
Uttar Pradesh,"Medanta Hosp, Sushanth Golf, Lucknow",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",900,0,₹ 0.00,"₹ 65,000.00"
West Bengal,"Manipal Hosp,Mukundapur,Kolkata",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",180,0,₹ 0.00,"₹ 61,634.00"
Andhra Pradesh,"AmaraHosp,Karakambadi,Tirupati",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 37,000.00"
Andhra Pradesh,"MJNaiduSuperSpecHosp,Vijayawada",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 60,823.00"
Kerala,"Baby Mem Hosp, Nadal, Kannur",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 57,876.00"
Madhya Pradesh,"ShalbyHos,RSBhandariMarg,Indore",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",190,0,₹ 0.00,"₹ 69,115.00"
Telangana,"Renova Neelima, Sanathnagar,Hyd",DNBOBG,DNB Post MBBS,"₹ 1,25,000.00",140,0,₹ 0.00,"₹ 67,032.00"
Maharashtra,"MasinaHosp,Byculla,Mumbai(Joint)",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",272,0,₹ 0.00,"₹ 76,429.00"
Maharashtra,"PIOS Medilinks, Jaysingpur, MH",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"RP Hosp & ResInstitute,Parbhani",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",860,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"Sainath Hospital,SantNagar,Pune",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 85,000.00"
Odisha,"UtkalInstofMedSci, Bhubaneswar",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 72,100.00"
Jammu and Kashmir,"Assoc Hosp Govt MC, Kathua",DNBOBG,DNB Post MBBS,"₹ 1,25,000.00",564,0,₹ 0.00,"₹ 59,500.00"
Jammu and Kashmir,"Assoc Hosp Govt MC, Doda",DNBOBG,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 59,500.00"
Punjab,"SKR Hosp& Trauma Cent,Pathankot",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 35,000.00"
Uttar Pradesh,"BalrampurHosp,Golaganj,UP(Joint)",DNBENT,DNB Post MBBS,"₹ 1,25,000.00",756,0,₹ 0.00,"₹ 70,000.00"
Tamil Nadu,"ParvathyOrthoHos,Chrompet,CHN",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 48,000.00"
Telangana,"Continental Hosp, Hyderabad",DNBGENERAL SURGERY,DNB Post MBBS,"₹ 1,25,000.00",587,0,₹ 0.00,"₹ 67,032.00"
Uttar Pradesh,"Prakash Hosp & Trauma Cent, Mau",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",120,0,₹ 0.00,"₹ 56,100.00"
Uttarakhand,"KVR Hospital, Kashipur",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 75,000.00"
West Bengal,"Sharanya MS Hosp, Bardhaman, WB",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 50,000.00"
Andhra Pradesh,"Queen's NRI Hospital, Vizag",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",320,0,₹ 0.00,"₹ 60,823.00"
Uttarakhand,"Max SS Hosp, Dehradun",DNBORTHOPAEDICS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 57,000.00"
Punjab,"Govt Med Coll, Amritsar",SPM,AIQ,"₹ 1,00,000.00",951,2,"₹ 20,00,000.00","₹ 76,000.00"
Punjab,"Govt Med Coll, Patiala",SPM,AIQ,"₹ 1,00,000.00",1130,2,"₹ 20,00,000.00","₹ 76,000.00"
Jammu and Kashmir,"Sub District Hosp, Sopore, JK",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 59,500.00"
Maharashtra,"Govt Med Coll&Hosp,Sindhurdurg",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,1,"₹ 50,00,000.00","₹ 93,359.00"
Maharashtra,"Government Med College, Gondia",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,1,"₹ 50,00,000.00","₹ 93,359.00"
Maharashtra,"ShriVasantRaoGovtMedCol,Yavtmal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",794,1,"₹ 50,00,000.00","₹ 93,559.00"
Uttar Pradesh,"Dist Male Hosp,SaiKaTakia,Agra",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Divisional Dist Hosp, Azamgarh",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",312,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"LokBandhuRajNarayanHosp,Lucknow",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",318,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"NSC Bose Dist Hosp, Gorakhpur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",305,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"RajaPratapBahadurHosp,Pratapgar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",336,0,₹ 0.00,"₹ 1,10,646.00"
Uttar Pradesh,"UP Rural Inst of Med Sci,Etawah",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",1078,0,₹ 0.00,"₹ 1,10,646.00"
West Bengal,"Jalpaiguri GovtMedColl&Hosp,Jalpaiguri",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",1000,0,₹ 0.00,"₹ 61,634.00"
Jammu and Kashmir,"District Hospital,Udhampur, J&K",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Dist Hosp, Aghar Ballian,Reasi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 48,000.00"
Chhattisgarh,"Maharani Hospital, Jagdalpur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 67,500.00"
Uttar Pradesh,"Rana Beni MS DistHosp,Raebareli",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",301,0,₹ 0.00,"₹ 70,000.00"
West Bengal,"Tamralipto GovtMedHosp,Tamluk",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 61,634.00"
Andhra Pradesh,"Andhra Hospital, Vijayawada",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",155,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Apollo Hospital, Kakinada",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Kamineni Health Care,Poranki",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 35,000.00"
Assam,"Apollo Excelcare Hosp, Guwahati",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",178,0,₹ 0.00,"₹ 56,500.00"
Bihar,"Anugrah Narayan Magdh,Gaya",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,2,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Govt Med Coll, Bettiah",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,2,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Jannyak Karpoori Thakur,Madhepura",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,2,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Jayprabha Medanta SS Hosp,Patna",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",330,0,₹ 0.00,"₹ 82,000.00"
Bihar,"Sadar Hospital,Ghantaghar Chowk",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,2,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Sadar Hospital,Chowk Saran",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,2,"₹ 25,00,000.00","₹ 82,000.00"
Chhattisgarh,"ARPA Medcity,Bilaspur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",102,0,₹ 0.00,NA
Delhi,"ESIC Dental College, Rohini",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,2,"₹ 10,00,000.00","₹ 1,22,000.00"
Delhi,"Shree Aggarsain Hosp, Rohini",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 70,000.00"
Gujarat,"ESIC Model Hospital, Ahmedabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,2,"₹ 10,00,000.00","₹ 1,30,653.00"
Gujarat,"General Hospital, Morbi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",374,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS MedCollHosp, Porbander",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",420,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"GMERS Med Coll Hosp,Panchmahal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",420,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"Shrimad Rajchandra, Bilpudi",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 1,00,800.00"
Haryana,"Accord SS Hosp,Faridabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",374,0,₹ 0.00,"₹ 72,000.00"
Haryana,"Bhagwan Das Hosp,Sonipat",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",105,0,₹ 0.00,"₹ 70,000.00"
Haryana,"Kainos SS Hospital, Rohtak",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",155,0,₹ 0.00,"₹ 65,000.00"
Haryana,"OPJindalInstCancer&Cardiac,Hisar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",580,0,₹ 0.00,"₹ 66,100.00"
Haryana,"Paras Hospitals, Panchkula",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",232,0,₹ 0.00,NA
Haryana,"Positron Hospital,Rohtak",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 75,000.00"
Jammu and Kashmir,"Govt Med Coll,Kupwara",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 59,500.00"
Karnataka,"Bhanavi Hosp, Mysuru",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Cura Hospitals,Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Manipal Hosp, Hebbal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Vasavi Hosp,Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",153,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Yenepoya Spec Hosp, Kodialbail",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 45,000.00"
Kerala,"Ahalia DiabetesHosp,Kozhippara",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",NA,0,₹ 0.00,"₹ 57,876.00"
Kerala,"EMS Mem Hosp, Perinthalmanna",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",490,0,₹ 0.00,"₹ 53,000.00"
Kerala,"Kannur Med Coll Hosp, Kannur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",700,0,₹ 0.00,"₹ 53,000.00"
Kerala,"PRS Hospital, Trivandrum",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 57,876.00"
Kerala,"St GregoriosHosp,Pathanamthitta",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 57,876.00"
Madhya Pradesh,"Apollo Rajshree Hosp, Indore",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",245,0,₹ 0.00,NA
Madhya Pradesh,"Noble Multispec Hosp,Bhopal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",110,0,₹ 0.00,NA
Maharashtra,"Asha Hosp, Kamptee",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",160,0,₹ 0.00,"₹ 70,000.00"
Maharashtra,"Ashoka Medicover Hosp, Nashik",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",225,0,₹ 0.00,"₹ 86,000.00"
Maharashtra,"Cardinal Gracias Hosp,Palghar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",147,0,₹ 0.00,"₹ 80,000.00"
Maharashtra,"Medicover Hosp,Aurangabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",205,0,₹ 0.00,NA
Maharashtra,"Khan Bahadur Bhabha Hosp,Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",336,0,₹ 0.00,"₹ 80,757.00"
Maharashtra,"Manipal Hospital, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 70,000.00"
Maharashtra,"Manipal Hospitals, Baner, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",202,0,₹ 0.00,"₹ 89,500.00"
Maharashtra,"Medicare MultspecHosp,Yavatmal",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"Meditrina Inst,Nagpur",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,NA
Maharashtra,"New Thergaon Hosp, Thergaon",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",340,0,₹ 0.00,"₹ 89,698.00"
Maharashtra,"Pandit Madan MMS Hosp,Mumbai,MH",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",210,0,₹ 0.00,"₹ 80,757.00"
Maharashtra,"Parkar Hosp,Ratnagiri",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 60,000.00"
Maharashtra,"Shree Narayani,Nashik",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",105,0,₹ 0.00,"₹ 80,000.00"
Meghalaya,"BethanyHos,NongrimHill,Shillong",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",175,0,₹ 0.00,"₹ 55,000.00"
Odisha,"Shri Jagannath,Puri",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",467,2,"₹ 55,09,464.00","₹ 73,042.00"
Rajasthan,"ESIC MedColl&Hosp,Alwar",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",420,2,"₹ 10,00,000.00","₹ 1,30,653.00"
Rajasthan,"Gheesibai Memorial, Ajmer",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 56,100.00"
Rajasthan,"Goyal Hosp&RC,Rajasthan",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 85,000.00"
Rajasthan,"Harish Hosp,Telco Circle",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,NA
Tamil Nadu,"SugamHosp,Chromepet,CHN(Joint)",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 55,000.00"
Telangana,"Prudence Hosp,Nizamabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 67,032.00"
Telangana,"TSRTC Hosp,Secunderabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,NA,NA,"₹ 67,032.00"
Telangana,"Vijay Marie Hosp, Hyderabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 50,686.00"
Uttar Pradesh,"ASMC, Pilibhit, Bithora Kalan",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",420,0,₹ 0.00,"₹ 1,10,646.00"
Uttar Pradesh,"Ramakrishna Mission Sevashrama,Mathura",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 75,000.00"
Uttar Pradesh,"District Hosp, Budaun",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",234,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Dist Male Hosp, Basti, UP",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Kalyan Singh Govt MedColl, Bulandshahr",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 1,10,646.00"
Uttar Pradesh,"Max Super Speciality Hosp, Lucknow",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",299,0,₹ 0.00,"₹ 60,000.00"
Uttar Pradesh,"Pandit DDUDivDistHosp,Moradabad",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",220,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"Sarvodaya Hosp,Greater Noida",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",220,0,₹ 0.00,NA
Uttar Pradesh,"SwamiKalyanDH,Muzaffarngr(Joint)",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",175,0,₹ 0.00,"₹ 70,000.00"
Uttar Pradesh,"YatharthWellSSHosp,Sec110,Noida",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 80,000.00"
West Bengal,"Kasturi Das Memorial SSHosp,Parganas",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",168,0,₹ 0.00,"₹ 61,634.00"
West Bengal,"The Mission Hosp, Durgapur, WB",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",499,0,₹ 0.00,"₹ 61,634.00"
Uttar Pradesh,"District Comb Hosp,Sec 39,Noida",DNBGENERAL MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",240,0,₹ 0.00,"₹ 70,000.00"
